ourid,release_date,grossboxoffice,classgrossboxoffice,specialeffects,starvalue_director,starvalue_producer,startvalue_stars,origscreenoplayes,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,scifi,sport,thriller,war,western,othergenre,competition,mpaa_rating,maxscreens,user_rating,opening___screens,estmated_budget,opening_weekend,number_of_weeks,movie_length,
11588,38051,67286731,7,3,3,2,3,Yes,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,3065,6.6,3063,100000000,18829435,20,136,
11625,37729,67325559,7,3,3,2,3,No,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,L,PG,2452,7,2331,30000000,16300155,17,117,
11637,38315,51676606,7,3,3,3,4,No,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,H,PG,1411,7.9,0,25000000,0,24,106,
11643,37951,60057639,7,3,2,2,3,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H,R,2540,7.2,2005,18000000,12292952,16,91,
11666,37512,75074950,7,2,3,2,3,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,2176,6.2,1605,12000000,20627433,11,102,
11673,37862,63102666,7,4,2,2,2,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,R,3124,5.3,3124,17000000,18365222,7,104,
11676,37484,51599647,7,3,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,L,PG-13,3015,5.5,3002,30000000,14169455,7,104,
11685,37708,74208267,7,4,2,3,3,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,L,PG-13,3019,5.3,3017,60000000,12053131,15,135,
11750,37876,55845943,7,4,3,3,3,Yes,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,L,R,3289,6.2,3282,29000000,23424118,7,102,
11771,37645,47488536,7,4,2,2,2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,PG-13,2865,4.6,2837,11000000,12024917,9,86,
11772,37610,60694737,7,4,2,2,2,Yes,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,M,PG,3012,4.8,3012,35000000,6013847,19,85,
11781,37414,65977295,7,3,3,2,3,No,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,H,PG-13,2944,5.4,2944,70000000,11007367,16,116,
11817,37680,56059000,7,3,2,2,2,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,179,6.7,179,4000000,301856,4,99,
11826,37190,50315140,7,3,3,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,L,PG-13,2581,7.3,2541,48000000,17215275,10,120,
11882,37358,66790248,7,3,2,3,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2642,6.5,2613,45000000,17128062,17,98,
11992,37050,69772969,7,3,4,4,3,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,H,R,2688,6.3,2678,80000000,18145632,15,99,
12013,37169,50255310,7,3,2,3,3,Yes,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2610,6.7,2601,28000000,13309241,13,90,
12040,37295,65900000,7,4,3,2,3,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2824,5.2,2824,85000000,15058432,12,108,
12115,36917,60400856,7,3,4,3,3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2785,4.8,2785,35000000,13510293,14,103,
12200,36644,68106245,7,4,2,2,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,L,PG-13,2631,7.3,2621,22000000,9025584,20,118,
12205,36567,60008303,7,3,2,2,2,Yes,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,2717,4.5,2664,13000000,14331819,21,89,
12257,36607,55973336,7,4,2,2,3,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2641,5.9,2641,25000000,18014503,13,115,
12283,37225,59068786,7,4,2,2,3,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,H,PG-13,2844,6.1,2770,40000000,18736133,19,106,
12306,36616,50802661,7,4,2,2,2,Yes,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,3223,6.5,3218,95000000,12846652,13,89,
12339,37250,47095453,7,3,3,2,3,No,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,2467,6.2,2449,48000000,2562448,9,118,
10028,40422,35596227,6,2,3,2,3,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,2833,6.5,2823,20000000,16662333,9,105,
10034,40410,28995450,6,4,3,4,4,Yes,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,L,PG,2798,6.1,1,0,8407685,10,96,
10047,40235,44867349,6,3,3,2,3,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,3150,5.6,0,37000000,0,12,107,
10054,40529,30212620,6,2,4,2,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,2483,5.3,2483,120000000,7484696,6,121,
10067,40417,40990055,6,4,2,2,2,Yes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,PG-13,2874,5.7,2874,2000000,20366613,6,87,
10128,39689,34816824,6,4,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,2642,1.7,2642,25000000,6945535,7,87,
10168,39738,29434429,6,1,3,3,3,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,839,6.6,2,25100000,10505668,6,129,
10196,39822,42638165,6,4,3,4,2,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,L,PG-13,2359,4.5,2357,16000000,19810585,8,88,
10254,39731,31691811,6,4,2,2,2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,L,R,2461,6.1,2461,12000000,14211321,5,89,
10272,40158,37479778,6,3,3,3,3,No,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,M,PG-13,2170,7.4,2125,60000000,8611147,13,134,
10284,39710,41622502,6,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,2636,5.8,2604,20000000,8265357,5,101,
10291,40200,40168080,6,4,2,2,2,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2476,5,2476,26000000,17501625,7,100,
10312,39666,44087387,6,2,2,3,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2714,6.2,2707,0,10678430,12,117,
10328,39514,45588608,6,3,2,2,3,Yes,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,G,2706,3.7,2706,0,13601419,21,83,
10496,39927,31670931,6,2,3,3,3,No,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,PG-13,2090,6.7,2024,60000000,9716458,9,117,
10508,40102,28802131,6,3,2,2,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,PG-13,2734,5.4,2734,0,11581586,4,101,
10607,40137,42086887,6,4,2,2,3,Yes,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,H,PG,3035,6.1,3,70000000,12286129,15,91,
10637,39486,43650785,6,2,3,3,3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2387,4.6,2387,35000000,16207730,8,114,
10691,39290,43052274,6,3,2,2,3,No,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,M,PG,2425,6.3,2425,28000000,11704357,14,104,
10706,39353,29527293,6,2,4,2,3,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,R,978,7.4,9,0,133557,19,121,
10731,39829,36842118,6,2,3,2,2,Yes,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,R,1641,6.3,1638,20000000,20497596,11,122,
10758,39407,39687528,6,4,2,2,3,Yes,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,H,R,2468,6.2,2458,24000000,13180769,16,89,
10763,39087,43090741,6,3,3,3,3,No,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,2286,7.5,0,21000000,9405582,10,123,
10822,38793,33687630,6,2,3,2,3,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2631,6.4,2623,20000000,10730372,11,105,
10867,39290,32017803,6,4,3,3,3,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,M,R,461,7.3,0,0,242964,13,107,
10880,39367,29367143,6,4,3,2,2,No,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,L,PG-13,964,7.4,23,0,667784,13,133,
10887,38828,36279230,6,3,2,2,3,No,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,PG-13,2851,6.1,2822,0,14367854,14,108,
10937,38639,31501218,6,3,3,2,3,Yes,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,L,PG,929,7.7,0,7500000,0,23,93,
10957,38665,30981850,6,3,3,2,2,Yes,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,H,R,1666,4.1,1652,40000000,12020807,12,117,
11094,38821,37371315,6,3,2,2,3,No,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,G,2854,5.4,2854,0,9684809,18,0,
11110,38504,39008741,6,3,3,3,3,No,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,PG,2583,6.8,2583,25000000,9833340,15,119,
11209,38366,45489752,6,2,3,2,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,1963,6.8,3,0,151750,11,109,
11348,38016,40066497,6,3,2,2,2,Yes,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG-13,1943,2.7,1933,8000000,16123105,11,95,
11388,38037,33051296,6,3,2,2,3,No,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,L,PG,2503,4.2,2503,15000000,9350572,13,89,
11432,38135,37486138,6,3,3,3,3,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,2721,5.7,2717,0,14239252,15,119,
11463,38422,34636443,6,3,2,2,3,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,R,2183,6.6,2123,52000000,10214734,14,113,
11473,37967,33828318,6,2,3,2,3,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,PG-13,3007,5.9,3003,55000000,9411055,13,118,
11484,38065,34126138,6,3,3,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,L,R,1357,8.5,1353,20000000,8175198,14,108,
11491,37785,39399750,6,4,2,2,2,Yes,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,H,PG,3041,5,3041,25000000,11556869,15,0,
11500,37897,44566004,6,3,3,3,3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,882,7.9,0,4000000,0,27,104,
11518,38093,33682273,6,3,2,3,3,Yes,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2649,6.3,2649,15500000,13834527,12,124,
11556,37708,37788228,6,2,2,2,3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,2256,5.1,2151,0,13503484,11,95,
11592,38401,32645546,6,2,2,3,3,No,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG,3188,6.1,3188,14000000,13218723,17,106,
11593,38268,36609966,6,4,3,3,3,No,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,PG-13,3001,4.1,3001,25000000,12029832,20,97,
11648,37743,42672630,6,3,2,2,3,Yes,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,M,PG,2825,4.7,2825,17000000,17338755,15,94,
11675,37951,43935763,6,4,3,3,2,No,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,H,PG-13,2787,5.3,2787,80000000,8440629,11,116,
11741,37715,35990505,6,3,2,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,2964,5.7,2964,20000000,11434964,11,105,
11813,37302,37188667,6,3,2,2,2,Yes,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,L,PG-13,2381,2.9,2380,12000000,17014226,12,93,
11820,38346,34405297,6,4,2,2,2,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,M,R,1718,5.3,0,10600000,0,11,102,
11838,37694,34238611,6,4,3,3,2,Yes,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2517,5.8,2516,55000000,13482638,11,94,
11841,37246,37317558,6,4,3,2,3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG,2361,6.8,2361,72000000,7366207,12,152,
11850,38709,35424335,6,3,2,3,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,M,PG-13,1829,5.7,1829,0,7702439,14,94,
11851,37197,43905746,6,4,3,2,3,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,H,PG-13,2894,5.6,2894,49000000,19112404,7,87,
11878,37365,31874869,6,3,2,3,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2663,5.9,2663,50000000,9307394,11,120,
11902,37309,30063805,6,3,3,3,3,No,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,L,PG-13,2507,5.8,2507,60000000,10216025,7,104,
11911,37351,41543207,6,3,2,2,3,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,PG-13,2747,6.1,2717,42000000,14005550,20,115,
11918,36728,43746923,6,4,2,2,2,Yes,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,M,G,660,4.5,0,0,0,8,102,
11924,37071,28734552,6,3,2,2,2,Yes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,R,1533,6.1,1533,16000000,8606403,11,130,
11996,37316,40500000,6,5,1,3,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,2399,5.4,2225,17000000,12229529,12,96,
12001,36924,36684100,6,3,2,4,2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,R,2310,4.3,2310,29000000,10024648,11,96,
12052,36868,32598931,6,3,3,3,3,No,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,R,2705,6.2,2705,65000000,10207869,12,135,
12060,36819,33508922,6,3,2,3,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,2130,6.9,2130,40000000,9631359,16,123,
12066,37449,37664855,6,3,2,2,2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,M,R,2094,3.9,1954,15000000,12292121,12,94,
12068,36567,45542421,6,4,1,1,2,No,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,G,2818,6,2723,20000000,9427532,23,77,
12077,37106,35402000,6,3,2,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,L,R,2194,5.7,2194,26000000,6402741,5,116,
12103,39416,32685679,6,4,2,2,3,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,H,R,2023,6.5,2002,8600000,5856872,14,84,
12129,37169,37000000,6,3,3,3,2,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,2522,6.6,2497,23000000,7347259,14,97,
12137,36777,28927720,6,3,2,2,3,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,R,2777,5.2,2742,33000000,9062295,8,97,
12155,39514,30028592,6,3,2,2,2,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,1613,7.4,0,20000000,5935256,13,111,
12176,36791,38574362,6,4,2,2,2,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,L,R,2539,3.8,2539,15000000,8505513,9,97,
12183,37883,30238577,6,3,2,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,L,PG-13,2026,5.2,2026,15000000,11758372,14,123,
12186,36868,33807409,6,4,2,2,2,No,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,M,PG-13,2078,3.6,2078,35000000,7237422,8,107,
12197,36845,36779296,6,3,2,2,3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,PG-13,2028,5.6,1918,35000000,11423716,8,106,
12277,36812,31355910,6,4,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,R,1970,4.6,1970,28000000,7954766,6,97,
12284,36644,35231365,6,5,2,3,2,No,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,L,PG,3125,3.4,3040,58000000,10518435,16,90,
12288,36588,34099640,6,3,3,2,3,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG,2331,6.9,5,7000000,56941,24,95,
12300,36630,34266564,6,3,2,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,1242,7.5,1236,8000000,4961015,15,102,
12321,36623,32662299,6,3,3,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,2320,6.7,2007,24000000,7820836,23,115,
12333,37183,38700761,6,4,3,2,3,No,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,L,R,2334,6.8,2305,35000000,11014818,16,122,
10032,40459,1796024,3,3,2,2,3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,125,5.6,6,22000000,75766,11,105,
10077,40319,4360548,3,3,2,2,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,R,177,6.5,4,15000000,94936,20,90,
10107,40263,4216789,3,3,2,2,3,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,186,6.3,3,0,118152,10,107,
10163,39983,5305622,3,2,3,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,PG-13,353,7.2,9,15000000,266162,17,92,
10195,40046,6373693,3,2,2,3,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,1959,5.2,0,15000000,0,6,88,
10275,39724,3744790,3,2,3,3,3,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,1098,6.9,1098,20000000,2251075,2,119,
10286,40515,2035566,3,2,3,3,3,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,R,95,6.7,0,13000000,112520,17,0,
10321,39577,2344847,3,3,3,2,2,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,M,R,1379,6.9,6,7000000,63361,11,99,
10350,40039,5205343,3,3,2,3,2,No,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,L,PG,2121,6.5,2,20000000,2250000,5,111,
10353,39668,3577210,3,3,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,142,6.8,6,13000000,104168,12,112,
10359,40186,3509048,3,2,3,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,707,6.8,75,25000,3509048,1,96,
10418,39837,1731665,3,2,3,2,3,No,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,L,UR,39,7.3,2,30000000,61070,21,134,
10445,39360,3573870,3,3,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,1232,7,0,0,0,10,106,
10534,40459,6350058,3,3,2,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,757,7.2,742,8000000,2013406,7,101,
10551,39297,4496799,3,2,2,2,2,No,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,L,R,193,7.3,33,0,402000,10,118,
10594,39472,7070459,3,2,1,1,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,1531,2.9,1531,0,3957471,9,94,
10649,38814,7059537,3,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,1060,2.4,1060,3000000,3109924,14,99,
10680,39150,3438735,3,3,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG,816,7.2,816,0,1241079,11,114,
10686,39080,2975649,3,3,2,2,3,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M,PG,102,7.1,2,30000000,13205,22,92,
10692,39052,5821159,3,3,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,R,1979,4.3,1979,0,2313372,6,97,
10730,38961,7009668,3,2,2,3,2,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG-13,1023,1.8,1023,5600000,4402123,4,95,
10786,39458,4535117,3,4,2,2,2,No,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,1632,3.8,0,60000000,2984524,2,127,
10792,39213,3091922,3,3,2,3,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,936,5.6,0,0,0,8,0,
10795,38646,2025032,3,2,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,205,5.5,205,6500000,524698,23,100,
10805,38723,6088249,3,2,2,2,1,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,2016,6.9,0,0,3009341,7,94,
10809,39283,2064684,3,3,3,2,3,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,M,R,49,6.9,0,0,159671,17,113,
10813,39570,3735303,3,2,2,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,R,153,6,9,3500000,72594,19,100,
10819,39185,5518918,3,4,2,2,2,Yes,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,L,R,877,6.8,877,750000,3005175,9,86,
10907,38933,3123749,3,3,2,2,1,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,63,6.3,10,1500000,102386,29,105,
10935,39031,3335839,3,3,3,2,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,H,R,956,7,0,2000000,0,5,116,
10968,39052,1706325,3,3,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG,47,7.2,2,1000000,41860,34,110,
10973,39171,4646830,3,2,3,4,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,955,7.2,955,16000000,2017795,5,99,
10997,39500,3950294,3,2,2,2,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,1122,7.1,1122,0,1836256,10,97,
11004,39031,2281089,3,2,2,2,3,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,H,R,39,6.1,4,16800000,28815,6,122,
11024,38793,1875009,3,2,3,2,1,Yes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,439,7,439,13000000,608804,6,125,
11049,38849,4328294,3,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,PG-13,163,5.3,138,0,653723,12,90,
11113,38581,3101301,3,3,2,2,1,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,L,PG-13,1621,3.1,1621,0,1330520,6,80,
11199,38667,4432349,3,3,2,3,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,PG-13,277,5.5,21,14000000,120544,12,104,
11230,39745,3081925,3,3,3,3,3,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,119,7.3,9,21000000,172194,22,124,
11256,38121,1971135,3,2,3,2,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,M,R,47,6.8,0,0,0,10,95,
11324,39407,4001121,3,3,2,2,3,No,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,H,R,149,7,0,0,5848464,15,135,
11390,38212,2037545,3,3,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,190,6.3,7,3000000,101295,11,101,
11443,38182,3835551,3,3,2,2,3,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,M,R,134,6.8,47,0,456876,13,111,
